"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"38835",5,9,10,5,2,5,3,2,0
"38836",5,7,5,3,5,6,5,3,3
"38837",1,6,8,6,2,1,0,0,0
"38838",6,4,2,4,10,4,3,6,3
"38839",7,7,2,4,6,8,5,4,2
"38840",3,9,8,5,3,6,4,0,0
"38841",4,10,9,5,5,6,5,3,3
"38842",5,6,7,6,2,7,5,5,1
"38843",2,6,8,2,3,5,2,8,0
"38844",5,10,8,4,0,7,5,1,0
"38845",6,3,0,4,9,5,6,6,7
"38846",9,5,1,10,4,1,1,0,3
"38847",9,3,0,7,3,4,3,2,1
"38848",8,10,3,4,2,7,4,4,0
"38849",8,6,0,7,4,2,10,7,5
"38850",3,6,2,6,4,8,6,2,2
"38851",8,5,3,5,7,4,5,5,3
"38852",6,5,6,5,1,4,2,2,1
"38853",6,8,6,4,3,4,4,3,2
"38854",5,5,0,4,5,7,3,4,3
"38855",3,10,9,5,3,4,3,4,0
"38856",10,2,0,6,6,3,4,4,3
"38857",5,5,2,8,3,5,8,5,7
"38859",6,3,3,9,2,2,7,1,1
"38860",8,7,7,5,4,6,4,5,3
"38861",3,7,7,3,1,4,2,1,0
"38862",10,4,0,7,6,3,3,1,2
"38863",2,10,10,0,0,4,2,1,0
"38864",5,7,7,6,2,6,5,0,0
"38865",3,6,0,6,4,4,7,5,4
"38867",7,5,0,8,6,7,5,5,6
"38868",6,6,1,2,1,6,4,1,0
"38869",6,5,2,4,8,5,5,9,9
"38870",6,7,3,2,5,3,3,5,5
"38871",4,8,10,2,5,9,4,8,8
"38872",5,5,2,4,2,4,8,5,1
"38873",5,7,2,6,6,5,10,4,4
"38874",7,3,0,6,6,3,4,3,6
"38875",8,4,0,5,7,6,5,10,5
"38876",7,4,0,8,7,3,4,4,3
"38877",5,3,0,6,7,6,5,7,8
"38878",5,6,5,6,2,6,3,3,3
"38879",3,8,6,3,2,5,5,3,1
"38880",4,8,0,6,6,7,5,6,7
"38881",6,8,7,5,3,6,5,1,2
"38882",9,8,3,5,3,5,4,5,9
"38883",7,4,1,5,10,3,3,4,7
"38884",6,4,0,6,8,6,6,7,10
"38885",7,5,0,2,3,3,2,0,0
"38886",7,5,0,5,5,7,2,4,7
"38887",1,9,8,4,1,7,8,0,1
"38888",8,3,0,7,8,4,3,7,7
"38889",8,3,0,7,7,1,5,2,1
"38890",7,5,5,4,5,5,4,5,4
"38891",7,8,7,7,6,7,6,6,4
"38892",4,7,8,0,2,7,3,7,0
"38893",4,8,8,8,2,1,2,0,0
"38894",5,4,4,8,0,0,7,0,0
"38895",6,2,7,5,1,1,4,2,1
"38896",7,5,3,3,2,1,1,1,1
"38897",1,3,7,2,2,2,3,2,1
"38898",4,9,6,4,3,4,4,4,3
"38899",4,7,7,2,2,3,2,6,3
"38900",10,4,2,6,2,4,6,7,7
"38901",1,10,10,3,2,3,5,1,0
"38902",8,5,1,6,4,4,5,2,2
"38903",9,5,2,7,7,5,7,5,7
"38904",4,9,6,10,0,5,3,0,2
"38905",7,5,0,3,5,9,3,6,2
"38906",5,0,0,8,0,0,1,0,0
"38907",5,7,5,5,5,1,3,1,0
"38908",5,9,9,4,4,2,4,2,2
"38909",5,8,9,5,2,2,2,0,2
"38910",10,10,10,10,10,10,10,10,10
"38911",5,1,0,6,10,3,3,8,10
"38912",2,6,3,8,1,6,8,4,1
"38913",7,3,1,9,7,3,4,0,0
"38914",1,9,9,4,0,5,1,0,0
"38915",0,10,8,5,0,0,5,0,0
"38916",8,2,0,4,8,3,2,3,4
"38917",2,9,7,6,2,7,2,0,1
"38918",7,7,1,5,3,5,2,0,3
"38919",7,2,2,9,3,0,4,0,0
"38920",3,10,10,3,5,3,3,4,3
"38921",5,7,6,4,4,2,5,0,0
"38922",0,0,1,0,1,0,2,0,0
"38923",5,8,5,5,5,8,5,5,5
"38924",5,6,4,4,2,7,3,1,0
"38925",0,9,7,5,1,6,9,3,1
"38926",0,5,5,7,3,8,6,4,7
"38927",0,8,8,3,0,0,0,0,0
"38928",7,4,4,7,7,2,2,0,0
"38929",2,9,5,2,2,3,3,2,0
"38930",1,8,10,5,0,2,4,0,3
"38931",6,7,4,2,2,4,1,2,1
"38932",6,4,1,5,2,0,3,0,5
"38933",9,3,2,7,6,1,4,7,4
"38934",6,5,0,3,4,5,4,2,3
"38935",4,3,5,5,2,3,3,1,2
"38936",0,10,8,5,0,6,2,0,0
"38937",10,2,0,3,6,1,3,4,5
"38938",10,4,1,5,10,2,0,6,4
"38939",7,7,0,4,6,5,6,6,4
"38940",4,10,3,7,3,8,7,6,3
"38941",3,8,5,2,1,3,3,0,0
"38942",7,4,2,7,8,3,5,4,2
"38943",3,7,7,7,4,3,7,5,3
"38944",5,2,0,4,5,1,3,3,3
"38945",4,6,7,4,5,4,0,5,4
"38946",8,3,0,6,9,3,2,6,8
"38947",5,10,7,5,2,7,5,1,0
"38948",8,3,2,9,5,3,7,4,3
"38949",7,5,0,5,3,7,5,7,2
"38950",5,8,8,9,3,2,3,1,1
"38951",4,8,5,5,4,6,4,2,3
"38952",3,10,6,4,4,7,0,0,0
"38953",7,3,3,8,6,4,6,2,6
"38954",4,7,5,2,4,2,4,3,1
"38955",9,1,0,4,8,5,4,0,3
"38956",4,10,8,4,1,6,3,0,0
"38957",3,7,7,5,2,3,7,0,0
"38958",3,9,6,3,3,3,2,2,3
"38959",5,5,5,5,5,5,5,2,5
"38960",8,4,5,5,2,4,3,3,2
"38961",1,8,8,9,3,0,4,1,1
"38962",8,5,1,4,5,6,3,3,3
"38963",6,8,5,4,3,5,6,5,1
"38964",8,2,0,4,5,2,2,0,9
"38965",10,8,4,8,7,5,5,5,6
"38966",5,5,4,4,5,5,5,5,5
"38967",2,8,5,6,1,5,7,3,1
"38968",5,8,5,6,4,5,5,4,2
"38969",7,5,3,10,2,4,5,0,0
"38970",4,9,8,5,2,7,6,0,2
"38971",7,9,6,4,3,7,2,0,3
"38972",3,6,0,5,5,7,4,7,3
"38973",2,9,10,3,2,4,4,0,0
"38974",0,0,0,0,0,0,0,0,0
"38975",7,9,9,1,1,3,5,1,0
"38976",7,2,0,7,1,3,1,9,3
"38977",7,2,0,4,6,4,3,7,2
"38978",9,1,0,5,8,2,2,7,8
"38979",7,8,8,8,5,5,9,5,3
"38980",5,4,2,2,3,6,2,4,4
"38981",7,4,0,4,7,5,5,5,6
"38982",1,9,3,5,1,6,10,0,0
"38983",7,9,6,6,3,8,6,4,0
"38984",8,6,4,6,5,4,5,4,4
"38985",7,8,6,8,4,6,5,2,2
"38986",5,2,0,2,8,3,0,6,7
"38987",6,6,1,0,8,5,5,8,9
"38988",7,9,4,8,6,4,4,4,3
"38989",7,10,1,5,3,3,10,0,0
"38990",6,5,0,6,3,6,10,7,2
"38991",8,4,0,7,3,3,1,0,0
"38992",7,3,0,5,9,5,4,8,8
"38993",3,7,3,5,3,5,5,0,2
"38994",6,5,0,4,6,3,2,9,4
"38995",5,8,6,6,3,2,2,2,4
"38996",8,3,2,5,4,4,4,4,0
"38997",4,7,2,5,2,3,5,2,2
"38998",3,4,1,10,2,1,2,1,1
"38999",7,4,2,7,9,5,4,6,7
"39000",5,0,0,2,10,1,0,1,8
"39001",1,10,6,5,2,3,2,0,0
"39002",8,4,0,8,7,4,4,5,5
"39003",8,7,5,7,4,6,4,2,1
"39004",0,10,5,0,0,4,0,0,0
"39005",6,4,3,3,6,7,5,9,5
"39006",7,5,1,4,7,8,4,7,5
"39007",8,2,2,10,10,4,5,4,2
"39008",7,6,1,7,6,7,6,5,5
"39009",4,8,5,4,3,6,7,3,2
"39010",0,10,10,3,0,1,1,0,1
"39011",9,6,3,5,5,5,7,5,3
"39012",5,3,0,5,1,2,5,7,7
"39013",4,8,9,3,2,3,3,1,0
"39014",4,10,6,0,0,10,6,0,0
"39015",5,8,6,4,4,6,4,0,0
"39016",5,8,8,6,4,5,4,0,2
"39017",0,0,0,4,1,2,0,2,3
"39018",8,8,9,4,2,2,3,7,2
"39019",10,2,0,10,8,0,1,0,8
"39020",3,5,0,0,9,10,3,6,5
"39021",10,1,0,5,4,2,2,2,1
"39022",7,9,3,5,6,5,3,4,3
"39023",3,3,1,3,5,5,5,10,4
"39024",3,10,1,2,4,4,0,10,5
"39025",4,10,6,4,1,6,6,2,0
"39026",4,8,3,2,2,5,2,2,1
"39027",5,5,5,5,5,5,5,5,5
"39028",1,1,1,1,2,1,1,1,1
"39029",8,6,2,5,7,6,5,5,4
"39030",2,10,0,5,5,10,5,5,5
"39031",9,6,1,5,8,8,4,3,8
"39032",6,7,5,6,1,7,4,2,2
"39033",6,7,8,8,1,8,6,2,0
"39034",2,10,8,2,0,4,2,0,0
"39035",0,7,5,5,0,6,8,2,0
"39036",3,8,7,5,0,4,4,0,0
"39037",6,5,4,2,1,3,2,0,1
"39038",5,10,8,4,5,6,5,0,1
"39039",3,9,7,5,5,3,3,0,5
"39040",3,6,7,3,5,5,6,5,5
"39041",7,2,0,7,7,5,1,6,6
"39042",4,1,0,6,8,3,1,9,8
"39043",5,8,0,5,4,8,6,3,1
"39044",2,5,7,3,2,3,0,6,0
"39045",3,10,7,2,1,5,9,5,0
"39046",6,6,1,1,3,5,1,6,4
"39047",3,8,4,1,2,3,4,1,3
"39048",2,7,6,8,2,3,3,8,5
"39049",5,9,7,6,1,6,4,1,2
"39050",7,1,1,1,2,2,1,1,1
"39051",8,4,0,6,8,5,5,3,5
"39052",8,4,0,7,10,1,3,4,10
"39053",5,5,5,5,5,5,5,5,5
"39054",7,6,3,5,6,5,4,5,5
"39055",1,9,5,5,0,5,0,0,0
"39056",4,10,8,3,2,1,1,0,0
"39057",0,2,0,0,5,0,0,8,0
"39058",8,1,1,5,9,4,4,1,6
"39059",5,0,0,7,5,4,5,3,5
"39060",7,3,1,4,7,2,2,3,2
"39061",3,8,9,1,0,4,0,3,0
"39062",4,9,6,0,0,7,1,3,0
"39063",4,3,0,10,7,2,2,5,2
"39064",7,1,1,7,1,1,2,0,2
"39065",7,6,4,7,2,6,5,0,2
"39066",5,8,6,4,2,2,5,2,0
"39067",2,2,7,2,5,0,2,3,3
"39068",3,7,4,6,3,7,4,3,1
"39069",3,10,9,1,2,3,4,0,4
"39070",4,7,3,0,3,8,1,6,3
"39071",5,8,7,2,2,5,3,0,0
"39072",0,10,10,10,0,6,3,0,0
"39073",1,5,7,8,1,0,3,0,5
"39074",2,8,6,8,3,2,0,3,5
"39075",4,4,2,5,4,8,4,9,3
"39076",7,7,0,8,5,6,10,2,1
"39077",5,2,1,3,10,2,4,3,3
"39078",2,9,7,4,2,8,5,0,0
"39079",6,7,4,4,4,8,7,3,3
"39080",10,3,5,10,3,2,2,5,0
"39081",8,7,0,4,6,6,4,6,6
"39082",3,4,0,4,7,4,0,3,8
"39083",1,10,9,0,0,5,4,1,0
"39084",6,9,10,7,0,6,4,0,0
"39085",5,3,2,5,6,6,3,7,4
"39086",0,8,10,5,0,0,0,1,0
"39087",8,6,0,3,4,5,1,3,4
"39088",8,6,0,5,10,5,0,4,9
"39089",9,7,2,7,7,8,6,4,5
"39090",5,5,0,1,3,4,0,7,2
"39091",5,7,3,7,3,4,9,5,1
"39092",7,4,1,6,8,6,4,8,8
"39093",0,6,9,0,0,2,1,0,0
"39094",4,8,4,4,2,7,4,0,2
"39095",4,2,1,3,8,3,5,9,10
"39096",10,4,0,8,9,4,5,5,8
"39097",5,0,0,7,6,2,2,4,6
"39098",5,5,4,6,4,4,4,3,1
"39099",6,7,3,5,7,5,5,3,3
"39100",6,6,6,4,3,3,2,2,2
"39101",9,2,2,7,4,4,4,0,1
"39102",10,2,1,7,9,9,3,7,8
"39103",0,10,10,0,0,0,0,0,1
"39104",8,8,5,0,5,6,2,5,1
"39105",3,4,0,5,10,6,2,2,5
"39106",5,4,0,8,8,8,7,3,0
"39107",6,9,8,5,2,4,4,0,1
"39108",4,4,6,3,2,4,2,2,2
"39109",7,4,0,7,9,7,6,8,8
"39110",9,3,0,6,8,8,4,9,6
"39111",5,5,5,5,0,0,2,3,0
"39112",3,3,4,2,2,2,3,0,3
"39113",5,10,9,5,4,5,8,0,5
"39114",2,6,8,3,2,3,2,3,1
"39115",7,6,1,5,6,8,3,7,4
"39116",7,5,2,6,5,5,5,5,2
"39117",3,8,9,6,4,4,4,2,3
"39118",6,4,6,6,5,2,6,2,3
"39119",5,6,2,5,2,4,4,2,0
"39120",7,4,7,4,3,3,3,0,0
"39121",10,2,0,5,5,5,3,5,1
"39122",2,7,4,4,1,6,6,3,1
"39123",5,9,8,5,0,5,7,3,0
"39124",3,5,2,5,0,1,1,1,1
"39125",6,9,6,2,3,5,5,1,1
"39126",10,4,3,5,5,3,3,4,3
"39127",5,7,2,3,4,3,4,0,5
"39128",6,3,0,4,8,5,4,7,7
"39129",5,7,7,10,4,0,1,2,3
"39130",3,8,5,0,0,4,0,0,0
"39131",9,4,8,10,8,1,2,0,8
"39132",3,6,7,3,3,4,3,0,1
"39133",0,0,0,7,0,0,7,1,0
"39134",5,7,0,2,5,10,4,9,5
"39135",5,6,8,5,1,3,4,0,0
"39136",2,5,3,2,2,5,2,1,2
"39137",2,1,1,1,0,1,1,2,1
"39138",8,8,4,6,1,4,6,1,0
"39139",7,5,3,4,6,7,3,1,1
"39140",0,7,7,3,0,0,0,0,0
"39141",5,10,7,2,0,4,5,0,0
"39142",6,6,1,5,7,1,5,2,4
"39143",4,10,5,4,3,8,4,4,2
"39144",5,4,0,5,6,8,5,6,5
"39145",5,6,5,5,4,5,9,4,3
"39146",9,3,1,6,7,7,7,5,5
"39147",6,2,0,5,9,5,3,7,8
"39148",6,3,2,5,7,5,0,9,7
"39149",8,4,0,9,6,6,6,6,5
"39150",4,10,8,4,2,5,1,0,0
"39151",4,7,9,3,1,2,2,2,1
"39152",5,4,0,7,10,4,8,8,5
"39153",9,3,1,6,5,2,4,2,0
"39154",4,3,4,2,4,3,1,0,1
"39155",7,6,6,8,5,2,4,4,2
"39156",7,2,0,8,7,4,5,5,3
"39157",3,7,5,7,0,3,0,0,0
"39158",5,5,4,5,5,3,5,1,3
"39159",4,9,5,3,1,5,2,3,1
"39160",5,6,5,6,4,4,7,6,3
"39161",5,0,0,3,7,0,3,3,7
"39162",5,1,0,5,10,4,4,7,8
"39163",5,2,1,5,2,5,2,2,2
"39164",0,9,10,5,0,0,0,2,0
"39165",7,3,2,5,4,5,4,3,4
"39166",7,2,0,8,8,4,4,8,8
"39167",7,1,0,1,6,1,0,4,1
"39168",2,4,5,5,4,0,4,3,4
"39169",0,10,7,4,0,3,4,0,1
"39170",5,8,7,6,3,5,5,1,2
"39171",6,1,0,9,7,7,9,3,0
"39172",6,5,1,6,8,3,5,8,5
"39173",7,5,1,10,4,5,4,1,5
"39174",6,6,4,2,0,8,5,6,4
"39175",7,7,4,6,5,6,7,5,6
"39176",1,4,6,10,4,1,2,0,3
"39177",0,9,9,3,0,5,5,0,0
"39178",1,9,5,2,1,2,5,0,0
"39179",2,7,5,1,2,5,4,2,0
"39180",3,10,9,3,1,3,1,1,1
"39181",7,8,7,2,1,7,2,2,1
"39182",5,5,4,4,2,2,2,2,4
"39183",9,3,1,7,5,0,6,5,5
"39184",3,8,3,3,5,3,5,3,2
"39185",4,3,6,3,3,1,3,2,9
"39186",6,4,1,5,5,4,2,1,1
"39187",6,3,0,9,3,0,3,3,2
"39188",5,8,5,7,4,5,5,1,1
"39189",7,4,2,8,4,2,1,1,2
"39190",6,6,3,8,3,1,3,1,0
"39191",3,5,2,6,2,4,8,2,2
"39192",8,8,0,5,9,8,5,5,5
"39193",6,0,0,1,8,3,7,3,3
"39194",3,10,8,3,1,6,3,1,1
"39195",7,4,6,9,5,3,3,2,3
"39196",10,2,0,5,2,2,6,5,0
"39197",5,5,5,5,5,5,5,5,5
"39198",7,8,5,5,2,5,4,6,0
"39199",8,6,3,5,7,9,5,5,5
"39200",8,4,6,4,2,3,2,2,1
"39201",3,5,1,10,2,2,5,0,0
"39202",8,6,2,4,3,3,3,5,4
"39203",7,6,2,4,4,2,2,5,2
"39204",5,9,0,1,1,5,5,0,0
"39205",9,7,0,8,6,5,5,3,0
"39206",8,1,0,5,10,3,2,8,9
"39207",3,7,2,0,2,4,0,3,0
"39208",6,6,4,10,5,4,4,2,2
"39209",5,7,6,5,2,5,3,2,1
"39210",8,8,4,7,2,7,4,4,0
"39211",9,3,0,5,6,6,4,4,4
"39212",6,10,7,7,5,9,8,2,2
"39213",9,4,0,6,8,5,5,7,7
"39214",1,8,7,3,0,2,3,2,0
"39215",5,8,5,5,1,5,4,3,2
"39216",10,2,6,2,3,0,5,2,0
"39217",7,8,4,7,0,0,7,0,0
"39218",2,9,6,8,0,2,0,0,2
"39219",7,5,5,5,6,4,3,2,2
"39220",0,8,8,1,0,0,0,0,0
"39221",8,4,0,8,6,2,2,6,4
"39222",5,4,0,4,8,5,5,7,8
"39223",6,5,0,5,10,5,7,8,8
"39224",6,4,4,10,5,3,5,0,1
"39225",2,10,5,3,2,1,3,3,1
"39226",8,2,0,6,3,5,7,6,8
"39227",6,5,3,9,6,3,5,6,4
"39228",4,4,0,6,9,8,2,7,3
"39229",4,8,5,3,3,3,6,0,0
"39230",4,6,7,8,0,3,5,0,0
"39231",7,8,3,4,3,8,8,3,2
"39232",7,5,5,8,7,2,7,6,6
"39233",10,4,3,7,7,3,5,4,5
"39234",4,4,0,8,3,1,2,1,4
"39235",7,5,5,7,3,3,8,8,6
"39236",6,5,5,5,5,5,0,0,4
"39237",2,8,7,2,2,5,9,2,0
"39238",5,10,1,1,3,10,5,4,1
"39239",5,7,2,4,2,6,4,4,1
"39240",7,6,2,8,6,8,5,7,2
"39241",0,3,6,0,0,0,1,0,0
"39242",10,0,2,4,6,3,0,3,2
"39243",6,2,0,5,8,2,5,5,8
"39244",5,7,6,5,4,5,5,2,3
"39245",7,5,2,9,5,2,4,3,5
"39246",1,4,3,4,1,1,7,6,1
"39247",7,5,0,5,7,5,6,0,5
"39248",7,3,2,0,3,0,0,10,3
"39249",2,9,10,3,0,3,2,0,0
"39250",3,5,0,3,3,8,7,8,3
"39251",3,8,3,5,5,5,5,0,5
"39252",2,2,0,5,4,9,4,9,4
"39253",3,7,2,3,2,10,0,7,0
"39254",2,1,4,1,0,0,0,2,0
"39255",1,8,7,6,1,3,5,1,3
"39256",5,7,2,4,2,5,2,1,1
"39257",3,10,8,4,0,6,6,5,0
"39258",3,5,3,4,2,3,3,4,3
"39259",9,5,0,0,3,0,2,2,1
"39260",8,4,0,7,8,2,1,5,5
"39261",4,10,7,9,3,8,7,3,3
"39262",0,0,0,0,0,0,0,0,0
"39263",8,6,5,6,6,5,5,5,5
"39264",3,7,7,5,2,2,5,0,0
"39265",9,4,1,5,6,3,5,7,5
"39266",7,5,6,7,7,5,3,2,5
"39267",6,7,3,10,4,0,4,2,5
"39268",0,10,6,5,0,7,10,0,0
"39269",6,6,4,4,5,5,3,3,5
"39270",8,5,0,5,5,3,7,3,5
"39271",2,8,8,5,0,8,8,3,0
"39272",6,9,6,6,3,5,3,1,1
"39273",4,10,4,4,4,2,5,3,5
"39274",6,2,0,2,8,2,0,7,5
"39275",6,3,0,6,4,5,7,4,3
"39276",6,7,4,9,1,3,5,3,0
"39277",8,5,0,5,9,7,3,5,3
"39278",2,10,2,3,1,1,2,0,0
"39279",10,3,0,6,4,4,6,4,3
"39280",7,6,2,5,8,10,3,7,4
"39281",0,10,10,3,0,0,0,0,0
"39282",3,9,9,7,2,5,7,1,1
"39283",6,2,0,5,2,7,6,3,0
"39284",7,9,5,2,5,7,6,2,5
"39285",7,5,1,6,10,4,0,6,1
"39286",5,9,7,4,1,5,8,7,0
"39287",0,9,7,5,0,0,2,0,0
"39288",6,5,3,4,4,4,4,3,3
"39289",3,7,5,4,0,2,3,0,0
"39290",7,7,3,3,3,4,3,1,2
"39291",3,10,6,5,1,8,6,3,0
"39292",2,7,5,0,0,5,3,0,0
"39293",5,8,6,2,3,5,5,1,2
"39294",0,7,10,0,0,5,0,0,0
"39295",5,2,0,6,10,3,6,6,10
"39296",3,7,4,6,3,5,5,2,2
"39297",8,5,0,5,6,5,3,5,4
"39298",8,6,6,3,2,3,2,2,2
"39299",3,2,1,10,1,1,1,0,1
"39300",9,3,1,3,10,3,0,6,10
"39301",5,6,4,6,3,4,7,5,1
"39302",4,9,6,5,5,7,4,2,3
"39303",5,7,2,7,2,9,7,4,3
"39304",5,4,0,4,4,4,5,7,4
"39305",2,9,10,1,0,3,2,0,0
"39306",0,10,6,0,0,0,0,0,0
"39307",8,5,5,9,4,5,3,3,5
"39308",2,6,7,4,7,3,4,0,4
"39309",4,7,3,5,4,6,8,3,1
"39310",3,10,9,4,1,5,1,3,1
"39311",8,7,4,7,2,0,2,3,2
"39312",1,6,5,9,1,0,1,1,0
"39313",3,2,4,3,2,4,2,4,4
"39314",5,7,2,6,5,4,2,2,2
"39315",4,10,8,4,2,7,3,1,1
"39316",6,10,6,5,3,8,9,3,2
"39317",7,1,0,4,8,4,3,4,8
"39318",1,4,5,0,0,1,1,0,0
"39319",1,1,0,4,8,0,1,5,8
"39320",4,0,0,10,1,0,3,0,1
"39321",5,9,9,2,1,6,5,1,1
"39322",2,10,9,5,1,5,1,2,2
"39323",3,8,7,4,2,4,4,5,0
"39324",10,4,0,5,6,3,5,2,3
"39325",7,7,4,0,1,6,0,0,0
"39326",3,10,6,4,2,3,5,3,3
"39327",2,8,7,6,2,4,5,2,1
"39328",4,5,5,3,1,2,2,0,0
"39329",7,7,1,6,4,9,4,5,3
"39330",8,2,7,4,5,4,2,2,7
"39331",5,10,10,0,0,0,0,0,0
"39332",7,4,1,9,7,6,6,4,1
"39333",4,8,0,1,3,6,4,10,2
"39334",10,0,0,5,8,0,1,0,4
"39335",5,2,0,4,7,1,2,8,10
"39336",8,7,6,9,3,7,6,1,1
"39337",9,8,6,7,2,4,3,0,0
"39338",0,10,0,0,0,0,0,0,0
"39339",5,3,0,10,10,0,5,3,5
"39340",5,8,4,7,1,2,1,0,0
"39341",10,5,1,4,3,2,2,1,1
"39342",3,0,0,4,9,2,1,6,8
"39343",5,7,3,9,3,4,8,2,2
"39344",5,10,9,3,1,5,7,1,1
"39345",7,8,8,7,5,5,6,3,5
"39346",7,6,5,8,5,2,3,3,1
"39347",7,6,0,8,3,7,7,3,1
"39348",5,5,5,5,5,5,5,5,5
"39349",8,5,2,9,0,0,0,2,4
"39350",8,5,0,8,9,1,3,6,5
"39351",8,5,0,3,10,5,0,9,8
"39352",3,8,6,6,3,5,3,1,1
"39353",6,7,0,6,7,6,10,10,4
"39354",8,4,1,6,6,2,5,2,6
"39355",7,6,0,6,9,7,4,8,8
"39356",2,7,10,0,0,1,4,0,0
"39357",4,8,3,3,5,4,3,3,2
"39358",9,0,0,6,2,0,4,4,4
"39359",8,7,1,10,7,5,2,3,7
"39360",10,4,1,5,10,0,0,2,8
"39361",5,8,7,3,3,6,5,2,2
"39362",6,5,4,3,4,2,3,1,1
"39363",6,2,0,10,10,3,6,5,7
"39364",6,5,0,9,5,3,2,1,2
"39365",3,8,10,5,0,0,0,0,0
"39366",6,5,6,7,5,1,0,0,4
"39367",0,9,2,7,1,7,6,0,0
"39368",6,5,0,2,6,6,6,9,4
"39369",2,6,5,6,1,7,3,1,0
"39370",4,5,0,2,5,4,7,6,6
"39371",9,5,6,5,3,4,8,4,3
"39373",6,8,3,5,7,9,6,8,5
"39374",6,5,2,2,6,9,2,5,4
"39375",7,6,8,4,4,4,3,1,1
"39376",8,4,0,5,3,0,2,3,2
"39377",10,1,0,9,7,0,1,2,8
"39378",7,9,5,5,4,4,4,5,2
"39379",3,8,7,5,0,3,4,0,0
"39380",6,9,5,3,3,5,5,2,3
"39381",6,7,4,6,2,9,9,1,2
"39382",6,8,5,7,2,6,5,5,2
"39383",3,8,3,2,2,4,4,1,1
"39384",6,7,6,5,4,6,3,2,3
"39386",10,0,6,0,6,5,0,4,7
"39387",6,4,0,9,4,0,4,2,5
"39388",6,2,2,9,8,2,3,6,6
"39389",7,8,6,3,3,3,1,1,3
"39390",7,6,2,5,3,6,7,4,2
"39391",4,1,0,7,4,0,0,5,4
"39392",8,4,4,7,7,9,4,6,6
"39393",7,5,0,5,6,1,3,1,7
"39394",2,7,5,2,2,1,2,3,2
"39395",6,2,0,5,9,3,2,5,7
"39396",7,3,2,8,5,0,2,5,3
"39397",4,8,10,2,6,6,7,0,0
"39398",3,9,8,9,6,4,6,0,5
"39399",5,5,4,5,5,6,3,7,4
"39400",6,5,4,7,6,4,5,5,5
"39401",0,8,10,6,0,0,0,0,0
"39402",5,8,7,3,2,4,4,1,0
"39403",2,5,8,2,0,2,0,2,0
"39404",5,4,4,5,6,4,5,5,5
"39405",2,8,1,5,8,1,3,0,0
"39406",6,6,7,5,1,4,4,0,0
"39407",5,8,6,5,5,6,5,4,5
"39408",1,5,1,5,1,0,1,0,0
"39409",2,2,1,9,2,5,5,4,2
"39410",2,9,7,4,3,4,4,3,0
"39411",7,4,1,3,5,5,6,5,2
"39412",3,5,7,7,1,2,7,0,2
"39413",1,7,9,7,4,3,5,5,6
"39414",5,9,8,3,2,1,1,0,1
"39415",10,4,0,6,6,4,2,2,10
"39416",2,7,6,0,0,0,0,0,0
"39417",2,9,8,5,2,2,5,4,5
"39418",7,3,0,6,8,3,6,10,6
"39419",4,8,8,2,1,2,2,0,0
"39420",4,6,1,4,2,5,1,1,1
"39421",6,3,1,5,10,5,4,8,8
"39422",8,5,8,4,7,3,3,5,3
"39423",5,3,1,6,7,5,2,8,2
"39424",3,7,3,6,2,8,5,0,3
"39425",0,9,10,0,0,0,0,0,0
"39426",9,4,1,7,8,5,4,7,8
"39427",4,1,1,6,10,5,4,7,9
"39428",8,4,2,7,5,6,6,2,3
"39429",4,9,6,2,2,4,3,1,1
"39430",2,7,10,4,1,3,0,0,4
"39431",5,6,3,5,4,5,2,5,5
"39432",5,8,8,5,3,10,3,3,3
"39433",4,7,5,7,2,9,7,7,3
"39434",5,7,4,4,10,2,3,0,4
"39435",6,7,3,7,0,0,6,0,0
"39436",7,4,1,7,8,5,4,4,7
"39437",10,8,1,6,9,4,6,7,5
"39438",1,8,8,4,1,5,1,0,0
"39439",6,2,0,8,4,2,2,5,5
"39440",4,4,2,4,4,2,2,0,2
"39441",1,2,8,2,4,1,2,1,1
"39442",8,6,1,5,5,3,2,1,2
"39443",9,7,2,5,8,5,3,4,5
"39444",1,6,10,3,2,1,3,0,1
"39445",7,4,0,4,7,4,5,4,7
"39446",3,10,8,5,2,5,3,1,0
"39447",8,4,2,5,5,5,4,2,2
"39448",7,3,0,6,9,6,3,10,10
"39449",3,9,6,2,1,4,3,3,0
"39450",3,8,0,5,5,8,4,1,4
"39451",4,7,9,7,0,2,4,0,0
"39452",9,5,2,6,6,4,5,6,5
"39453",6,8,2,1,2,5,2,2,0
"39454",1,4,6,6,0,3,8,1,0
"39455",4,8,10,7,0,0,0,0,0
"39456",6,3,8,9,2,1,2,2,1
"39457",6,1,5,10,5,1,0,2,5
"39458",6,2,2,5,6,3,4,4,5
"39459",6,5,0,3,8,5,4,5,7
"39460",6,2,0,2,7,7,5,7,3
"39461",6,4,2,9,4,4,7,1,1
"39462",8,9,6,3,3,7,4,3,2
"39463",7,1,3,8,4,1,0,0,6
"39464",4,10,7,2,2,4,4,1,0
"39465",4,9,10,4,3,3,8,3,4
"39466",6,5,1,5,5,8,3,5,1
"39467",5,10,5,6,3,6,9,5,1
"39468",7,4,0,2,3,0,0,3,4
"39469",5,2,0,1,8,4,2,8,9
"39470",6,7,6,6,5,10,2,9,7
"39471",5,8,10,6,2,7,4,0,1
"39472",0,10,9,3,0,3,3,0,0
