"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"47217",7,2,0,5,9,1,4,10,8
"47218",8,3,0,6,8,2,6,6,6
"47219",1,2,0,8,0,7,7,3,10
"47220",5,7,4,5,1,7,7,2,1
"47221",8,3,0,4,9,4,5,6,4
"47222",7,6,0,9,4,2,8,5,2
"47223",8,0,0,2,10,0,3,9,9
"47224",9,4,4,4,3,3,6,2,1
"47225",2,9,4,7,0,3,5,0,0
"47226",7,0,0,3,8,1,3,4,4
"47227",8,2,0,5,10,1,2,7,10
"47228",3,0,0,4,8,0,3,3,4
"47229",3,10,8,8,4,8,8,4,8
"47230",9,0,0,0,0,5,0,7,0
"47231",3,7,9,3,2,5,2,4,1
"47232",5,3,4,6,2,2,3,0,0
"47233",8,3,0,6,4,3,6,8,0
"47234",7,1,0,5,8,1,3,9,5
"47235",3,5,0,6,0,8,6,6,1
"47236",0,0,0,0,0,0,0,0,0
"47237",3,2,1,4,7,2,2,6,6
"47238",8,4,1,6,5,2,5,2,4
"47239",9,1,0,5,7,2,2,5,4
"47240",6,2,0,3,6,1,4,7,4
"47241",8,6,0,5,6,4,5,5,4
"47242",6,1,0,3,10,1,3,8,10
"47243",8,3,0,6,6,3,4,6,9
"47244",7,5,0,6,3,6,4,6,5
"47245",10,0,0,4,4,0,0,0,0
"47246",8,6,0,7,8,7,7,8,5
"47247",6,3,0,8,7,0,5,9,6
"47248",7,4,0,8,4,3,4,5,3
"47249",8,0,0,5,5,5,4,4,0
"47250",9,0,0,7,7,0,5,10,8
"47251",9,3,0,6,7,1,6,6,2
"47252",9,3,0,7,8,1,6,8,7
"47253",1,7,0,9,1,1,7,0,0
"47254",7,4,0,7,2,4,9,6,2
"47255",3,9,0,6,0,8,9,1,0
"47256",2,5,0,8,1,3,5,9,3
"47257",5,5,0,6,5,8,5,5,0
"47258",8,7,3,3,5,3,6,0,0
"47259",5,6,9,3,6,4,6,5,2
"47260",10,3,1,6,8,3,7,8,7
"47261",0,8,10,0,0,9,0,0,0
"47262",1,10,0,7,0,7,8,0,0
"47263",6,8,5,6,3,7,7,2,2
"47264",6,8,0,8,1,8,9,2,2
"47265",8,8,6,4,2,6,7,0,0
"47266",8,3,8,5,1,0,0,2,0
"47267",9,1,0,5,7,2,5,7,0
"47268",6,8,1,8,3,8,8,3,1
"47269",8,6,0,6,3,3,3,3,3
"47270",4,9,3,8,0,7,7,0,5
"47271",3,8,5,5,5,5,5,5,0
"47272",1,9,0,7,1,9,7,1,1
"47273",4,6,5,2,1,7,3,1,0
"47274",2,9,5,7,0,5,6,0,3
"47275",6,6,0,9,2,5,6,5,0
"47276",5,5,0,5,5,5,5,5,5
"47277",7,8,1,8,1,7,10,6,0
"47278",5,7,10,7,2,9,4,2,2
"47279",7,3,0,2,4,0,2,0,0
"47280",1,7,7,2,0,7,2,0,0
"47281",7,4,2,3,1,2,3,3,0
"47282",4,8,4,7,0,8,7,2,0
"47283",0,8,0,7,0,7,7,0,1
"47284",3,8,4,5,2,5,7,4,1
"47285",5,8,1,9,1,5,6,2,0
"47286",6,10,0,8,4,8,5,3,2
"47287",8,2,0,7,7,2,7,7,2
"47288",3,8,8,5,0,8,8,1,0
"47289",1,5,0,10,0,8,7,1,0
"47290",6,8,8,6,3,9,6,2,2
"47291",4,8,5,5,0,5,7,0,0
"47292",5,6,2,5,2,2,6,1,0
"47293",4,9,0,7,2,2,7,3,0
"47295",5,5,5,5,5,5,5,5,5
"47296",5,5,2,5,5,3,5,5,4
"47297",7,6,4,4,4,0,4,5,0
"47298",4,9,9,4,3,4,4,1,2
"47299",2,8,0,6,0,8,9,1,0
"47300",5,5,5,5,5,5,5,5,5
"47301",5,2,1,2,4,4,3,4,1
"47302",8,8,6,5,7,5,6,6,5
"47303",4,6,0,6,2,7,8,3,3
"47304",8,3,0,7,7,2,5,6,2
"47305",6,5,1,8,4,5,6,6,5
"47306",7,4,0,3,7,0,3,8,6
"47307",5,5,0,7,3,1,8,3,3
"47308",2,8,5,6,0,7,6,2,0
"47309",4,7,0,8,0,0,9,0,0
"47311",0,9,8,9,0,9,9,2,0
"47312",10,5,0,5,8,3,6,4,2
"47313",3,6,0,9,0,5,3,0,5
"47314",5,4,1,8,1,1,2,1,1
"47315",4,9,4,7,2,8,7,4,4
"47316",3,3,5,3,3,3,3,0,0
"47317",8,3,0,7,5,2,6,7,6
"47318",4,7,0,8,2,7,8,4,3
"47319",8,4,0,4,3,2,3,7,1
"47320",3,8,2,2,1,10,5,2,1
"47321",7,5,7,6,3,8,6,4,2
"47322",10,5,0,5,5,5,5,6,5
"47324",4,7,9,2,0,6,1,1,0
"47325",3,8,6,0,0,8,7,0,0
"47326",7,8,2,5,10,4,9,4,6
"47327",5,5,1,7,1,5,6,2,0
"47328",8,5,0,7,7,2,5,8,4
"47329",5,7,6,5,0,5,7,5,1
"47330",10,8,6,4,7,1,5,3,6
"47331",7,7,0,9,5,4,6,4,3
"47332",8,6,0,6,7,3,5,6,5
"47333",6,1,5,3,2,0,2,0,0
"47335",5,8,0,7,1,7,5,0,0
"47336",8,5,5,9,6,8,6,5,5
"47337",9,4,0,7,8,3,2,7,0
"47338",8,3,0,3,0,3,3,3,0
"47339",4,7,0,4,4,6,5,6,1
"47340",4,7,1,6,3,4,6,3,1
"47342",10,0,0,5,3,5,5,3,5
"47343",9,4,0,6,9,1,5,4,0
"47344",7,6,2,6,5,8,5,5,2
"47345",5,5,5,7,1,1,3,2,1
"47346",2,6,10,6,2,6,2,0,0
"47347",6,1,0,8,4,0,6,10,10
"47348",8,4,4,4,3,7,2,4,3
"47349",7,5,0,5,3,2,3,2,0
"47350",5,5,0,7,1,3,6,6,1
"47351",8,1,4,7,7,4,4,1,0
"47352",9,1,1,3,7,0,3,3,0
"47353",3,5,7,0,0,8,3,0,0
"47354",8,2,0,5,5,6,5,7,0
"47355",9,5,1,3,1,3,3,7,1
"47356",10,1,0,3,9,1,2,5,0
"47357",4,8,7,3,1,6,7,1,1
"47358",0,0,9,9,9,9,9,9,0
"47359",4,8,8,4,2,4,4,2,1
"47360",4,6,2,6,2,7,6,4,5
"47361",5,8,5,3,0,9,6,0,0
"47362",4,8,7,6,0,7,6,4,1
"47363",8,2,0,4,9,1,4,8,8
"47364",9,0,0,4,10,0,1,9,5
"47365",5,4,0,5,4,4,8,3,0
"47367",7,5,0,6,4,5,6,4,6
"47368",9,3,0,6,9,2,2,7,8
"47369",4,4,0,7,2,2,8,5,2
"47370",8,6,0,8,8,0,3,7,6
"47371",2,8,0,2,0,10,2,1,1
"47373",1,8,10,0,0,10,0,0,0
"47374",3,6,0,7,0,8,6,1,0
"47375",2,9,0,7,2,6,5,0,5
"47376",9,3,0,3,7,2,4,5,4
"47377",3,8,0,6,0,3,8,4,0
"47378",6,10,6,10,6,6,10,10,4
"47379",9,3,0,7,3,1,5,7,7
"47380",8,4,0,8,7,6,7,5,4
"47381",9,1,0,2,10,1,2,10,9
"47382",5,6,0,9,1,8,6,2,0
"47383",3,8,6,4,2,9,6,1,0
"47384",0,10,10,6,0,0,7,0,0
"47385",8,6,0,7,3,4,6,6,0
"47386",8,2,0,3,9,1,3,7,6
"47387",8,2,0,3,10,2,6,7,4
"47388",10,1,0,6,8,1,5,9,8
"47389",7,8,0,7,7,7,7,7,5
"47390",8,8,0,7,3,7,7,7,3
"47391",1,9,1,5,1,1,1,5,1
"47392",7,2,0,2,9,1,3,9,6
"47393",2,5,0,9,0,4,7,2,3
"47394",10,5,0,5,5,0,5,9,0
"47395",10,9,0,9,5,5,5,0,5
"47396",6,9,0,7,0,6,10,0,0
"47398",5,2,0,6,0,2,2,0,0
"47399",3,6,5,2,0,2,4,1,0
"47400",4,9,0,10,2,9,9,4,9
"47401",0,10,3,3,0,3,3,3,0
"47402",5,8,0,8,1,5,8,4,0
"47403",0,8,10,0,0,7,7,0,0
"47404",9,1,0,3,3,2,3,5,4
"47405",6,6,2,8,6,6,4,2,0
"47406",3,7,8,5,2,5,5,1,0
"47407",7,5,0,8,0,1,7,6,8
"47408",6,4,0,7,4,1,3,2,7
"47409",6,3,0,6,5,2,5,7,1
"47410",10,5,0,5,8,5,5,7,5
"47411",5,10,0,8,0,9,9,0,0
"47412",7,3,0,7,7,2,5,7,8
"47413",4,8,6,6,1,6,4,3,1
"47414",5,7,0,7,1,5,7,2,0
"47415",2,9,1,7,0,9,5,4,0
"47416",6,8,0,8,2,5,6,6,0
"47417",9,7,3,0,0,5,5,0,0
"47418",7,2,0,8,2,5,5,5,2
"47419",5,8,1,6,0,6,6,4,0
"47420",7,6,8,8,9,7,7,9,5
"47421",3,9,0,7,0,7,7,0,0
"47422",7,0,0,5,10,0,0,9,7
"47423",5,8,0,7,0,7,7,4,0
"47424",3,5,7,3,2,6,4,2,2
"47425",5,0,5,0,0,0,5,0,0
"47426",6,9,0,9,0,5,8,4,3
"47427",5,8,8,8,5,6,8,5,5
"47428",5,7,5,3,2,4,3,2,0
"47429",8,2,0,5,5,2,5,7,5
"47430",2,9,8,4,0,8,7,2,0
"47431",2,10,10,5,0,0,4,0,0
"47432",6,8,10,3,5,3,6,2,7
"47433",4,5,2,6,3,4,5,4,6
"47434",3,5,0,8,2,6,5,4,1
"47435",3,9,0,10,2,7,9,1,3
"47436",5,5,0,2,3,1,2,2,0
"47437",8,4,0,2,2,4,6,2,2
"47438",4,6,0,7,2,5,8,3,2
"47439",8,6,1,7,3,3,3,7,2
"47440",9,3,0,6,7,2,6,8,7
"47441",5,8,10,4,0,9,6,2,0
"47442",5,3,0,7,8,2,3,5,0
"47443",10,3,0,8,8,1,6,8,5
"47444",5,9,5,5,5,7,7,2,3
"47445",4,5,10,0,0,3,3,0,0
"47446",2,8,0,5,0,4,7,1,0
"47447",4,5,6,6,5,5,3,4,1
"47448",6,7,0,7,6,4,8,5,0
"47450",6,10,0,8,3,9,7,2,1
"47451",9,4,0,8,4,1,5,6,2
"47452",2,10,0,9,1,5,9,1,0
"47453",3,6,1,9,1,6,6,3,2
"47454",8,0,10,0,8,0,0,0,10
"47455",1,8,8,2,1,8,6,3,0
"47456",1,10,4,6,0,9,9,0,0
"47457",5,6,0,8,2,2,6,8,1
"47458",0,0,0,0,0,0,0,0,0
"47459",0,5,0,9,0,8,5,0,0
"47460",0,10,2,6,0,8,6,0,0
"47461",3,7,1,4,2,3,9,2,0
"47462",6,6,0,10,6,5,8,7,10
"47463",1,9,10,2,0,8,5,0,0
"47464",5,5,3,7,6,4,7,3,6
"47465",5,3,0,7,8,1,5,6,6
"47466",1,8,8,2,0,8,2,1,0
"47467",3,9,0,8,0,8,8,2,0
"47468",2,9,0,6,0,7,6,1,0
"47469",2,8,5,7,0,2,2,2,0
"47470",2,8,3,3,0,8,4,1,0
"47471",1,10,0,5,0,2,5,1,1
"47473",3,7,3,7,0,7,7,1,5
"47474",6,8,0,9,1,4,5,6,1
"47475",8,4,0,6,8,0,5,7,5
"47476",6,7,9,5,2,7,5,3,5
"47477",0,9,6,2,0,7,5,0,0
"47478",5,1,0,3,10,1,2,5,4
"47479",5,7,2,7,1,8,8,4,0
"47480",7,6,1,7,5,6,10,4,3
"47481",7,8,9,5,0,7,5,0,0
"47482",1,8,1,4,0,4,4,0,0
"47483",3,10,5,7,0,9,9,1,0
"47484",10,1,1,5,4,1,3,4,1
"47485",7,7,0,5,1,4,9,5,0
"47486",1,9,8,1,0,7,4,0,0
"47487",9,8,0,10,8,8,9,8,9
"47488",3,10,8,5,0,5,6,3,0
"47489",5,10,7,5,5,10,5,5,5
"47490",0,9,6,5,0,8,7,0,0
"47491",3,6,1,8,3,3,6,2,1
"47492",8,6,0,7,3,4,6,3,3
"47493",8,3,9,4,5,4,6,2,0
"47494",2,8,8,3,0,8,6,0,0
"47495",7,7,1,5,5,5,7,1,4
"47496",10,6,0,5,0,4,5,4,0
"47497",5,8,0,8,5,8,8,8,6
"47498",3,7,0,10,4,7,5,2,5
"47499",5,7,0,8,0,6,10,4,4
"47500",0,10,7,0,0,7,3,0,0
"47501",0,5,9,5,0,5,5,0,0
"47502",8,4,0,2,4,2,4,3,0
"47503",2,10,6,3,0,8,4,1,0
"47504",10,4,0,5,6,4,5,9,6
"47505",10,5,0,5,5,5,5,9,3
"47506",0,10,0,1,0,0,8,0,0
"47507",2,8,6,4,0,2,4,1,0
"47508",7,7,0,6,5,1,10,7,1
"47509",3,7,4,7,2,7,4,2,1
"47510",8,2,0,6,3,3,5,5,2
"47511",4,8,3,5,1,5,6,1,1
"47512",3,7,0,7,1,10,7,0,0
"47513",1,9,0,9,0,4,10,6,0
"47514",1,1,1,1,1,1,1,1,1
"47515",2,8,3,4,2,5,7,0,0
"47516",10,4,0,4,4,4,4,6,0
"47517",3,7,5,1,0,6,2,0,0
"47518",2,9,2,5,0,7,8,1,0
"47519",8,5,5,8,5,8,7,4,2
"47520",7,5,0,8,2,8,6,6,6
"47521",3,10,1,8,0,9,8,2,1
"47522",6,6,0,8,0,6,8,4,2
"47523",8,4,0,4,6,3,4,4,0
"47524",9,5,0,6,8,4,5,8,6
"47525",0,9,9,2,2,9,7,0,0
"47526",2,8,0,8,2,10,8,5,3
"47527",6,3,0,5,7,0,6,9,10
"47528",4,9,0,9,0,9,9,4,0
"47529",9,2,0,8,6,2,5,8,6
"47530",2,10,5,8,1,10,7,0,0
"47531",9,3,0,6,1,2,1,7,0
"47532",7,3,4,3,7,3,3,4,2
"47533",1,8,0,8,0,7,7,0,6
"47534",9,2,0,3,9,4,3,6,6
"47535",4,6,6,4,4,4,4,0,0
"47536",4,9,5,4,1,6,5,1,1
"47537",7,0,4,1,6,0,1,2,2
"47538",10,6,0,8,6,6,7,3,1
"47539",6,4,0,6,6,3,6,7,5
"47540",5,5,5,5,5,5,5,5,5
"47541",0,7,10,0,0,7,0,0,0
"47542",10,2,0,5,10,1,4,8,5
"47543",10,2,0,5,8,0,5,6,5
"47544",8,8,3,4,4,8,1,0,0
"47545",10,3,0,3,8,3,3,8,1
"47546",6,8,0,10,2,5,6,3,5
"47547",9,2,0,3,9,2,3,8,9
"47548",8,0,0,4,10,1,1,7,9
"47549",0,8,3,2,0,10,8,3,1
"47550",9,0,0,1,7,1,2,5,5
"47551",8,7,0,7,7,3,8,8,3
"47553",8,5,0,2,3,0,2,4,1
"47554",7,2,6,6,3,1,4,5,2
"47555",5,8,8,5,1,8,7,0,0
"47556",7,5,0,5,5,3,5,7,10
"47557",5,8,7,7,1,7,8,2,0
"47558",2,8,5,1,0,5,4,0,0
"47559",2,7,5,7,2,7,7,0,0
"47560",1,7,8,3,2,4,3,0,0
"47561",8,8,0,9,5,3,7,8,9
"47562",8,3,3,5,7,5,4,5,5
"47563",9,3,2,6,10,2,3,8,7
"47564",2,10,4,5,0,7,6,2,0
"47565",6,5,4,6,5,4,6,7,5
"47567",2,7,0,5,2,5,7,2,2
"47568",3,10,8,8,0,0,10,3,0
"47569",8,8,5,7,4,5,6,7,3
"47570",2,10,8,3,1,10,8,1,3
"47571",8,8,2,6,5,3,2,3,2
"47572",5,3,0,5,0,2,3,0,0
"47573",9,3,0,5,8,3,3,7,4
"47574",3,5,9,5,0,6,6,0,0
"47575",8,7,1,10,4,6,6,2,1
"47576",4,4,0,7,4,4,6,4,5
"47577",0,6,10,0,5,6,0,0,5
"47578",8,3,0,6,9,5,5,9,5
"47579",7,2,0,3,6,0,4,5,5
"47580",2,8,0,5,1,5,5,2,2
"47581",8,3,0,8,2,4,8,9,1
"47582",7,5,0,5,5,5,5,5,5
"47583",5,10,0,10,0,10,10,1,5
"47584",9,2,0,6,9,2,4,8,7
"47585",5,7,5,3,3,5,6,3,2
"47586",10,5,0,3,7,1,3,6,3
"47587",6,5,5,5,5,5,5,0,0
"47588",9,1,1,5,7,1,4,5,3
"47589",9,5,0,6,9,0,4,10,10
"47590",10,1,0,3,4,3,3,3,1
"47592",7,4,5,3,3,7,4,5,3
"47593",2,5,7,3,1,4,3,2,3
"47594",2,9,0,8,1,6,7,0,0
"47595",4,7,7,0,0,7,2,0,0
"47596",7,5,0,7,5,2,4,4,3
"47597",8,4,0,6,5,1,7,8,8
"47598",8,0,5,3,8,0,4,4,5
"47599",7,8,5,5,0,3,5,0,0
"47600",4,9,4,3,0,4,3,1,0
"47601",9,5,0,8,6,4,5,8,2
"47602",1,3,7,3,3,5,3,0,5
"47603",8,3,0,6,9,2,7,7,9
"47604",5,6,3,6,3,7,4,3,5
"47605",8,4,0,8,8,2,4,8,7
"47606",1,8,0,8,2,8,9,1,3
"47607",8,0,0,3,10,0,2,4,9
"47608",3,8,3,3,0,3,3,0,0
"47609",5,6,1,7,2,6,10,2,1
"47610",8,0,0,6,8,0,4,9,8
"47611",2,7,0,8,1,6,7,0,5
"47612",5,3,0,6,1,2,3,2,0
"47613",8,4,0,5,5,5,5,6,5
"47614",2,8,10,1,0,8,1,0,0
"47615",3,8,0,8,0,8,9,3,1
"47616",7,1,5,3,6,2,3,6,1
"47617",5,8,0,7,1,9,7,2,4
"47618",9,1,0,3,1,3,3,3,0
"47619",5,7,1,7,3,7,7,4,4
"47620",2,10,5,5,0,5,5,0,0
"47621",9,4,2,8,4,3,8,6,2
"47622",5,8,0,6,3,7,7,4,3
"47623",8,7,3,5,3,3,5,6,5
"47624",7,5,1,5,5,0,5,3,0
"47625",2,8,4,5,0,5,9,0,0
"47626",7,9,7,7,4,8,6,2,0
"47627",6,9,4,5,4,6,7,6,0
"47628",7,4,9,3,1,9,5,0,0
"47629",2,9,10,3,1,10,4,0,0
"47630",4,8,7,5,0,9,7,1,0
"47631",8,0,0,6,8,0,2,10,9
"47632",2,7,1,7,1,10,6,1,1
"47633",10,3,0,3,4,9,1,1,1
"47634",5,9,0,8,2,8,8,2,1
"47635",9,5,0,5,5,2,7,8,5
"47636",5,0,0,5,10,0,2,7,10
"47637",4,7,5,1,5,4,4,3,2
"47639",7,10,0,6,3,7,5,0,0
"47640",7,9,9,0,0,9,5,0,0
"47641",9,6,0,6,7,0,6,8,0
"47642",4,5,0,5,3,8,3,0,5
"47643",9,3,0,5,7,1,4,8,7
"47644",3,10,7,7,0,7,7,0,0
"47645",6,1,0,3,8,0,3,5,8
"47646",5,3,0,7,4,5,4,3,3
"47647",8,3,0,7,9,5,4,7,7
"47648",2,5,0,9,0,5,8,3,3
"47649",2,7,0,8,4,7,6,0,0
"47650",8,6,0,8,6,3,7,7,4
"47652",8,8,7,7,5,5,5,0,5
"47653",8,1,0,6,6,0,4,7,1
"47654",1,8,2,5,1,8,7,3,0
"47655",6,5,0,7,5,6,9,3,6
"47656",10,4,0,8,9,3,5,9,5
"47657",7,3,0,5,5,5,6,6,5
"47658",10,3,0,5,10,1,4,10,7
"47659",6,8,0,7,0,10,4,1,0
"47660",6,0,0,0,10,0,0,10,10
"47661",5,5,0,5,4,6,5,5,3
"47663",9,3,0,3,9,1,3,5,8
"47664",9,3,0,7,5,8,6,3,1
"47665",8,0,0,6,8,1,5,9,4
"47666",3,8,3,7,0,8,6,3,2
"47667",8,2,0,4,9,3,3,7,5
"47668",9,2,0,5,9,3,3,9,7
"47669",5,2,0,8,3,3,5,8,3
"47671",10,4,0,5,5,4,5,5,4
"47672",4,8,0,10,4,10,10,3,2
"47673",5,0,0,5,8,0,2,8,8
"47674",4,1,0,3,0,0,7,1,7
"47676",6,2,0,4,10,0,2,8,8
"47677",6,0,0,7,10,0,2,5,10
"47678",7,9,3,7,7,9,5,5,3
"47679",9,1,0,7,8,0,6,1,0
"47680",10,2,0,5,7,2,4,8,10
"47681",7,0,0,3,10,0,2,8,8
"47682",9,5,0,5,9,2,7,2,5
"47683",2,10,8,8,2,9,8,2,7
"47684",8,3,0,5,7,1,4,9,1
"47685",10,2,1,3,10,1,7,8,10
"47686",6,4,1,6,1,2,3,2,1
"47687",7,9,9,4,0,0,8,1,0
"47688",5,5,2,5,3,3,4,3,3
"47689",3,7,8,1,0,7,2,0,0
"47690",8,6,2,5,3,0,5,4,5
"47691",4,10,0,3,1,6,5,0,0
"47692",7,1,0,4,6,1,3,5,3
"47693",8,3,0,5,6,3,4,6,1
"47694",9,4,0,6,8,2,3,6,6
"47695",6,8,1,7,2,6,7,4,2
"47696",5,6,1,6,4,3,7,3,0
"47698",7,2,0,3,8,4,4,7,9
"47699",4,10,0,10,10,10,10,5,0
"47700",2,5,0,7,0,0,9,1,0
"47701",3,9,5,9,0,9,9,3,0
"47702",6,5,2,8,6,5,6,8,4
"47703",1,10,5,1,0,5,1,0,0
"47704",0,9,6,7,0,9,7,0,0
"47705",0,5,10,0,0,5,0,0,0
"47706",5,8,5,7,2,3,9,2,1
"47707",8,2,0,6,7,6,7,5,0
"47708",6,8,8,3,1,8,4,1,0
"47709",4,5,9,0,0,8,0,0,0
"47710",0,8,10,0,0,0,0,0,0
"47711",7,5,0,7,7,2,7,5,0
"47712",6,5,0,5,5,5,5,5,3
"47713",10,2,0,4,9,0,3,10,9
"47714",0,10,5,8,0,9,7,0,0
"47715",6,6,6,7,1,9,5,1,0
"47716",0,0,10,0,0,0,0,0,0
"47717",3,9,5,7,0,9,7,3,0
"47718",7,7,6,5,1,4,4,3,0
"47719",5,5,5,5,10,5,5,5,5
"47720",5,9,10,5,0,8,6,0,0
"47721",6,5,0,6,8,1,6,7,6
"47722",4,4,1,7,2,2,3,2,3
"47723",6,2,0,4,9,2,3,8,8
"47724",3,8,0,5,0,5,5,1,0
"47725",3,7,3,6,3,6,6,0,0
"47726",5,8,0,6,2,6,6,2,1
"47727",5,5,0,8,2,6,8,8,2
"47728",8,3,0,4,4,4,4,5,3
"47729",3,9,5,4,1,6,4,0,0
"47730",3,8,1,6,0,6,6,2,1
"47731",4,9,1,8,0,10,8,3,0
"47732",3,9,1,5,1,5,7,1,0
"47733",3,5,5,5,4,3,4,3,4
"47734",5,8,0,10,0,10,8,0,0
"47735",6,8,9,5,0,5,5,1,0
"47736",3,5,10,0,1,5,0,0,0
"47737",9,4,0,5,5,4,5,8,0
"47738",5,4,0,6,1,6,7,2,0
"47739",2,8,6,8,0,8,8,1,1
"47740",10,1,0,4,6,0,4,4,2
"47741",6,0,0,6,10,0,4,10,10
"47742",7,2,0,5,10,0,3,6,9
"47743",0,6,9,0,0,4,3,0,0
"47744",2,10,0,9,0,9,8,2,0
"47745",5,10,0,6,7,5,5,5,4
"47746",1,6,8,3,1,4,3,0,4
"47747",8,6,0,7,8,6,7,7,5
"47748",2,8,3,7,1,6,6,0,2
"47749",5,5,1,8,2,5,7,5,5
"47750",0,8,8,5,5,8,7,0,0
"47751",8,4,0,4,4,2,4,5,2
"47752",8,2,1,6,5,3,2,6,4
"47753",6,3,0,7,8,4,6,5,8
"47754",8,2,0,4,6,1,4,1,2
"47755",4,8,0,5,2,7,5,2,0
"47756",7,4,1,3,4,3,3,3,1
"47757",8,4,0,6,3,5,6,3,1
"47758",5,5,1,5,5,5,5,5,5
"47759",5,7,0,8,5,9,7,6,5
"47760",7,0,0,5,7,0,5,5,0
"47761",3,7,4,8,0,8,9,6,0
"47762",5,8,0,8,3,1,10,7,5
"47763",8,3,0,4,4,1,6,6,2
"47764",3,9,9,6,0,8,5,0,0
"47765",7,2,0,5,9,0,2,8,7
"47766",2,8,0,6,1,6,10,1,0
"47767",9,5,0,5,6,3,8,5,5
"47768",9,4,0,6,5,1,6,7,6
"47769",10,2,0,2,8,4,6,10,9
"47770",7,5,0,6,6,3,3,7,2
"47771",8,2,0,5,6,3,5,5,2
"47772",8,0,0,4,5,5,3,8,3
"47773",1,10,0,7,0,8,8,2,0
"47774",3,6,6,1,0,6,3,1,3
"47775",10,0,0,2,5,0,2,5,4
"47776",0,10,0,4,0,10,5,0,1
"47777",5,8,5,3,1,10,2,1,5
"47778",5,7,9,0,5,5,3,0,0
"47779",6,1,0,6,10,1,6,5,5
"47780",8,4,0,7,5,5,4,7,9
"47782",4,7,0,5,0,5,5,0,0
"47783",9,4,0,5,7,5,10,5,2
"47784",5,8,0,6,2,2,6,4,1
"47785",4,1,0,3,1,6,7,5,0
"47786",1,7,3,7,0,8,10,0,0
"47787",0,2,10,0,1,1,2,2,0
"47788",0,3,10,0,0,3,0,0,0
"47789",7,8,1,4,2,6,7,2,2
"47790",6,5,6,3,0,8,7,0,0
"47791",5,9,8,8,1,5,8,5,1
"47792",9,4,1,3,5,5,3,2,1
"47794",5,7,0,5,0,9,7,5,0
"47796",1,7,10,2,0,7,2,0,2
"47797",1,6,3,10,3,3,3,0,0
"47798",7,5,7,4,2,6,5,1,5
"47799",0,4,10,0,0,6,2,0,0
"47800",3,0,0,3,9,0,1,10,9
"47801",8,8,2,6,4,5,10,5,5
"47802",8,4,3,8,4,8,8,8,2
"47803",5,0,0,5,5,1,4,5,5
"47804",10,0,0,0,0,10,0,10,0
"47806",5,6,0,5,5,4,6,7,6
"47807",6,4,0,6,4,3,4,4,2
"47808",9,3,0,5,8,4,4,6,3
"47809",4,1,0,0,8,1,0,3,0
"47810",4,8,3,7,2,7,7,4,1
"47811",9,3,0,5,5,9,6,9,5
"47812",9,6,0,6,7,7,6,5,6
"47813",10,2,0,3,8,1,3,2,3
"47814",4,4,2,7,5,4,7,4,4
"47815",2,7,0,6,0,7,8,2,1
"47816",2,8,8,0,0,8,8,0,0
"47817",2,5,3,5,2,5,5,5,0
"47818",8,2,0,5,3,3,5,5,3
"47819",4,7,0,7,3,3,6,4,2
"47820",3,3,6,0,0,3,1,0,0
"47821",10,2,0,2,9,2,3,9,9
"47822",0,3,5,5,0,5,10,0,0
"47823",5,4,3,5,5,5,5,5,5
"47824",2,6,8,3,0,5,3,0,0
"47825",8,7,1,8,1,9,5,1,0
"47826",2,9,0,3,0,10,3,0,0
"47827",2,6,10,4,0,7,4,0,0
"47828",6,1,0,5,8,2,3,8,9
"47829",8,5,2,6,6,4,5,3,3
"47830",8,3,2,5,6,4,5,6,6
"47831",3,10,0,10,1,8,8,2,0
"47832",6,6,0,6,6,6,6,6,6
"47833",7,4,1,4,7,7,7,6,4
"47834",6,7,0,6,2,6,6,4,3
"47835",9,0,0,2,6,0,1,1,0
"47836",2,5,10,0,8,2,2,1,0
"47837",8,7,8,4,2,6,3,1,0
"47838",2,8,0,0,0,8,0,0,0
"47840",4,6,0,6,2,4,6,4,2
"47841",9,0,0,5,10,1,4,9,5
"47843",2,5,0,4,0,5,4,0,0
"47844",8,4,0,5,5,3,3,0,8
"47845",8,1,10,1,0,2,0,2,0
"47846",2,2,2,2,2,2,2,2,2
"47847",9,2,0,7,8,1,5,7,7
"47848",9,4,0,7,6,4,3,10,10
"47849",9,1,0,7,4,5,6,7,7
"47850",3,9,9,8,3,10,7,2,2
"47851",4,6,2,10,2,6,8,3,2
"47852",8,1,0,7,4,2,6,8,5
"47854",4,7,0,10,0,7,10,1,5
"47855",1,10,5,6,0,10,5,1,7
"47856",2,9,9,2,0,8,6,0,0
"47857",0,9,10,3,0,9,4,0,0
"47858",5,3,2,5,5,7,7,5,5
"47859",10,1,0,6,8,2,6,6,5
"47860",8,0,2,1,9,0,1,6,3
"47861",5,8,2,7,0,10,8,3,0
"47863",7,8,0,5,0,6,9,5,0
"47864",2,8,10,5,7,1,7,0,1
"47865",9,3,2,5,7,5,6,5,5
"47866",5,3,5,5,4,6,3,3,2
"47867",7,7,5,5,3,8,4,3,1
"47868",8,3,7,4,5,7,7,9,3
"47869",6,8,0,7,3,3,5,3,0
"47870",5,8,1,8,2,7,9,3,2
"47871",9,3,0,8,8,3,7,5,1
"47872",8,6,0,6,3,6,5,5,4
"47873",8,2,0,5,3,3,4,1,0
"47875",0,10,0,10,0,6,10,0,0
"47876",3,6,0,8,2,5,6,5,0
"47877",9,3,0,5,9,3,5,9,0
"47878",5,8,4,6,0,5,7,1,1
